product_id,export_rca,location_code
1650,0.5021796,MEX
1651,0.50994027,MEX
1652,0.048490435,MEX
1653,0.009689234,MEX
1654,0.1310998,MEX
1655,0.2791558,MEX
1656,0.27258193,MEX
1657,0.061435737,MEX
1658,0.0077912263,MEX
1659,0.057172187,MEX
1660,0.043110315,MEX
1661,0.5825596,MEX
1662,0.039372843,MEX
1663,0.018187651,MEX
1664,0.045778465,MEX
1665,0.045248974,MEX
1666,0.028032124,MEX
1667,0.009893021,MEX
1668,1.8644186,MEX
1669,0.7282196,MEX
1670,0.070745215,MEX
1671,0.087445706,MEX
1672,0.032961503,MEX
1673,0.01567718,MEX
1674,0.03408691,MEX
1675,0.03187962,MEX
1676,0.010757185,MEX
1677,0.032256607,MEX
1678,0.037444804,MEX
1679,0.045549452,MEX
1680,0.06081316,MEX
1681,0.035345126,MEX
1682,0.03565568,MEX
1683,0.39473528,MEX
1684,0.08996574,MEX
1685,0.9360063,MEX
1686,1.2022969,MEX
1687,2.6022692,MEX
1688,0.32182187,MEX
1689,1.4764422,MEX
1690,0.28461033,MEX
1691,0.34090692,MEX
1692,0.16919371,MEX
1693,1.1494775,MEX
1694,2.2275298,MEX
1695,0.070164934,MEX
1696,0.013716236,MEX
1697,0.24396417,MEX
1698,0.20301971,MEX
1699,1.2800814,MEX
1700,0.18135633,MEX
1701,0.62446195,MEX
1702,0.75271577,MEX
1703,0.6062681,MEX
1704,3.0072994,MEX
1705,0.10238774,MEX
1706,1.1585983,MEX
1707,1.9190954,MEX
1708,0.4738966,MEX
1709,0.1178297,MEX
1710,1.330486,MEX
1711,2.6086757,MEX
1712,2.3312702,MEX
1713,0.01896548,MEX
1714,4.196083,MEX
1715,3.5201106,MEX
1716,0.16626327,MEX
1717,0.15995045,MEX
1718,0.62669677,MEX
1719,1.2082187,MEX
1720,2.654518,MEX
1721,2.413822,MEX
1722,0.15012889,MEX
1723,0.4045708,MEX
1724,0.26224405,MEX
1725,0.9061735,MEX
1726,0.4446174,MEX
1727,0.80559003,MEX
1728,2.4389267,MEX
1729,1.4861324,MEX
1730,2.6058671,MEX
1731,11.512531,MEX
1732,0.5755385,MEX
1733,3.3068745,MEX
1734,1.2776664,MEX
1735,2.5139415,MEX
1736,1.9829135,MEX
1737,0.16809165,MEX
1738,1.1062115,MEX
1739,2.1013591,MEX
1740,3.6684241,MEX
1741,1.0897309,MEX
1742,0.718222,MEX
1743,1.8513368,MEX
1744,0.6329322,MEX
1745,0.16396455,MEX
1746,1.3740462,MEX
1747,4.0967784,MEX
1748,1.2665874,MEX
1749,0.40886626,MEX
1750,0.72637314,MEX
1751,1.6058855,MEX
1752,0.00015153704,MEX
1753,1.782634,MEX
1754,0.14747512,MEX
1755,0.008750421,MEX
1756,0.39806378,MEX
1757,4.730212,MEX
1758,1.046792,MEX
1759,0.2751499,MEX
1760,0.47881907,MEX
1761,1.5068905,MEX
1762,0.024783544,MEX
1763,1.9278527,MEX
1764,3.6896617,MEX
1765,0.14255482,MEX
1766,0.33395898,MEX
1767,0.9754512,MEX
1768,2.1282008,MEX
1769,1.6191881,MEX
1770,0.0008499509,MEX
1771,0.010439726,MEX
1772,0.04556779,MEX
1773,1.8233958,MEX
1774,0.28517097,MEX
1775,0.008902486,MEX
1776,0.6499187,MEX
1777,0.0073826946,MEX
1778,0.23676655,MEX
1779,0.26833284,MEX
1780,0.43092743,MEX
1781,0.01592584,MEX
1782,0.015587043,MEX
1783,0.02299432,MEX
1784,0.30379093,MEX
1785,0.024083525,MEX
1786,0.05218417,MEX
1787,0.0015524323,MEX
1788,0.009612086,MEX
1789,0.34003437,MEX
1790,0.6271219,MEX
1791,0.024822904,MEX
1792,0.020925963,MEX
1793,0.111171484,MEX
1794,0.2473407,MEX
1795,1.5595819,MEX
1796,0.067492284,MEX
1797,0.15125988,MEX
1798,0.046982355,MEX
1799,0.25293553,MEX
1800,0.19388743,MEX
1801,0.026721302,MEX
1802,0.107232526,MEX
1803,0.95224005,MEX
1804,0.16144516,MEX
1805,0.0443776,MEX
1806,0.34967098,MEX
1807,3.3141844,MEX
1808,2.7704706,MEX
1809,1.1971694,MEX
1810,1.0271395,MEX
1811,0.44429818,MEX
1812,0.2178743,MEX
1813,0.03261645,MEX
1814,1.3053161,MEX
1815,2.3449538,MEX
1816,0.20619544,MEX
1817,5.0089655,MEX
1818,5.1960497,MEX
1819,0.24268882,MEX
1820,0.6295788,MEX
1821,3.2343173,MEX
1822,0.53916156,MEX
1823,0.02808046,MEX
1824,0.06038059,MEX
1825,0.14220415,MEX
1826,4.286842,MEX
1827,0.06703145,MEX
1828,1.5522196,MEX
1829,7.268806,MEX
1830,0.004650043,MEX
1831,0.007930309,MEX
1832,0.0031894017,MEX
1833,0.0017521612,MEX
1834,0.33248854,MEX
1835,0.0027866322,MEX
1836,0.062822625,MEX
1837,0.04510117,MEX
1838,0.91977674,MEX
1839,0,MEX
1840,0.0036264393,MEX
1841,0.0024753183,MEX
1842,0.2107431,MEX
1843,0.87897205,MEX
1844,0.022386791,MEX
1845,0.78018457,MEX
1846,0,MEX
1847,0.05597939,MEX
1848,0.0153146405,MEX
1849,0.025611162,MEX
1850,0.7194911,MEX
1851,0.13377507,MEX
1852,0,MEX
1853,3.5786822,MEX
1854,0.34539843,MEX
1855,0.5144338,MEX
1856,1.2082305,MEX
1857,2.0061052,MEX
1858,0.28840122,MEX
1859,2.0244656,MEX
1860,0.00038023916,MEX
1861,0.54996866,MEX
1862,0.4848274,MEX
1863,0.28956392,MEX
1864,0.44950998,MEX
1865,0.30084237,MEX
1866,0.3212143,MEX
1867,0.14986081,MEX
1868,3.1721525,MEX
1869,1.6123294,MEX
1870,0.56642085,MEX
1871,0.053549662,MEX
1872,0.24181351,MEX
1873,0.18034798,MEX
1874,1.9604088,MEX
1875,1.1808457,MEX
1876,0.14954603,MEX
1877,0.038921904,MEX
1878,1.2892907,MEX
1879,0.5776216,MEX
1880,0.0043184413,MEX
1881,0.08741573,MEX
1882,0.32596073,MEX
1883,0.0058030337,MEX
1884,0.14129154,MEX
1885,0.09368686,MEX
1886,0.028496208,MEX
1887,0.10988059,MEX
1888,0.021196513,MEX
1889,0.040006857,MEX
1890,0.10134014,MEX
1891,0.73533654,MEX
650,0.031804103,MKD
651,1.888083,MKD
652,0.7172221,MKD
653,0,MKD
654,0,MKD
655,0.64892495,MKD
656,0.004406661,MKD
657,0,MKD
658,0.41731858,MKD
659,17.424252,MKD
660,1.0100342,MKD
661,0.0295754,MKD
662,0.00031477152,MKD
663,0,MKD
664,0.0016518094,MKD
665,1.0078009,MKD
666,0.0068370164,MKD
667,0.0021447865,MKD
668,0.0065108016,MKD
669,0,MKD
670,0,MKD
671,0.0042840554,MKD
672,1.3067353,MKD
673,0.60450757,MKD
674,0.010125415,MKD
675,0,MKD
676,0,MKD
677,0,MKD
678,0.53012127,MKD
679,0.34007332,MKD
680,0,MKD
681,0.18729,MKD
682,0,MKD
683,0,MKD
684,0,MKD
685,0,MKD
686,0.04705683,MKD
687,0,MKD
688,0,MKD
689,0.049214527,MKD
690,16.54095,MKD
691,0,MKD
692,0,MKD
693,0,MKD
694,0,MKD
695,1.7145957,MKD
696,0.3096376,MKD
697,0.23551461,MKD
698,1.1029489,MKD
699,18.273155,MKD
700,3.34588,MKD
701,27.014446,MKD
702,0.017188152,MKD
703,0.05678362,MKD
704,19.234606,MKD
705,0.041065793,MKD
706,6.839215,MKD
707,6.0152755,MKD
708,6.463366,MKD
709,9.940357,MKD
710,0.21997944,MKD
711,0.015406619,MKD
712,0.0018246997,MKD
713,0.12468102,MKD
714,0.00019520737,MKD
715,0.008210816,MKD
716,0.04239451,MKD
717,7.6020613,MKD
718,11.400157,MKD
719,5.716091,MKD
720,5.4756155,MKD
721,0.2379041,MKD
722,7.1342525,MKD
723,1.2359403,MKD
724,1.272781,MKD
725,0,MKD
726,0.17133994,MKD
727,0.21096836,MKD
728,0,MKD
729,0.6510158,MKD
730,0.0075634774,MKD
731,0,MKD
732,0,MKD
733,0,MKD
734,16.151749,MKD
735,0.17004253,MKD
736,0.001418622,MKD
737,0,MKD
738,0.013339504,MKD
739,0.15191647,MKD
740,0.02574332,MKD
741,0.4192761,MKD
742,0,MKD
743,0,MKD
744,0.031853568,MKD
745,0.042102296,MKD
746,0.014947802,MKD
747,0.082984954,MKD
748,0.025634935,MKD
749,0.07585415,MKD
750,0,MKD
751,0.026919842,MKD
752,0,MKD
753,9.3167175e-05,MKD
754,0.028978622,MKD
755,0,MKD
756,0.0042867693,MKD
757,0.09892376,MKD
758,0.7244203,MKD
759,0.9385981,MKD
760,0.6736993,MKD
761,0.05176711,MKD
762,0,MKD
763,11.934934,MKD
764,0.32564867,MKD
765,0.17574398,MKD
766,0.19382463,MKD
767,0,MKD
768,0.07133799,MKD
769,0,MKD
770,0,MKD
771,0,MKD
772,0.0606512,MKD
773,0.012653204,MKD
774,0,MKD
775,0,MKD
776,0.0072113997,MKD
777,0.32161734,MKD
778,0,MKD
779,0,MKD
780,0,MKD
781,0,MKD
782,0,MKD
783,0,MKD
784,4.9734654,MKD
785,0.02976514,MKD
786,0,MKD
787,0.08269844,MKD
788,0,MKD
789,0.029962095,MKD
790,0,MKD
791,0.4592451,MKD
792,0.24248825,MKD
793,0,MKD
794,0.4453331,MKD
795,3.6105964,MKD
796,0.14870867,MKD
797,0,MKD
798,0.0011857577,MKD
799,5.735413,MKD
800,0.024549715,MKD
801,0.026855024,MKD
802,0,MKD
803,4.4445505,MKD
804,0,MKD
805,0,MKD
806,0.32630023,MKD
807,0,MKD
808,1.0615062,MKD
809,2.20749,MKD
810,0.44083598,MKD
811,0.02552231,MKD
812,0,MKD
813,1.0026283,MKD
814,5.557255,MKD
815,29.382797,MKD
816,0.49795967,MKD
817,1.4822764,MKD
818,0.13527848,MKD
819,6.0089984,MKD
820,0.22329131,MKD
821,0.39579353,MKD
822,1.3539915,MKD
823,1.0393673,MKD
824,0.027403347,MKD
825,9.162643,MKD
826,2.1427329,MKD
827,0.8842337,MKD
828,1.8034633,MKD
829,1.6405132,MKD
830,0.56291395,MKD
831,1.9482771,MKD
832,0.5627822,MKD
833,8.796873,MKD
834,0,MKD
835,0,MKD
836,0.20979667,MKD
837,0.23786052,MKD
838,0.23531872,MKD
839,0,MKD
840,0.06872173,MKD
841,0,MKD
842,0,MKD
843,0,MKD
844,0,MKD
845,40.87358,MKD
846,0.0060584787,MKD
847,0,MKD
848,49.677677,MKD
849,1.8751717,MKD
850,0.02212595,MKD
851,0.025502093,MKD
852,0,MKD
853,0.31702328,MKD
854,0,MKD
855,0.41202906,MKD
856,12.443634,MKD
857,0.00860301,MKD
858,1.0115653,MKD
859,0,MKD
860,0.10789138,MKD
861,0,MKD
862,0.35117194,MKD
863,0,MKD
864,0.5696569,MKD
865,39.952038,MKD
866,1.590859,MKD
867,1.059539,MKD
868,6.6905394,MKD
869,0.108417355,MKD
870,0.82819736,MKD
871,0.9028297,MKD
872,0.002513966,MKD
873,6.2255473,MKD
874,0,MKD
875,0,MKD
876,0.6813623,MKD
878,0,MKD
879,7.0715985,MKD
880,0.56364316,MKD
881,0,MKD
882,0,MKD
883,6.596835,MKD
884,0,MKD
885,0,MKD
886,0,MKD
887,85.202545,MKD
888,30.130709,MKD
889,0,MKD
890,0,MKD
891,0,MKD
892,0,MKD
893,0,MKD
894,0,MKD
895,0,MKD
896,0,MKD
897,0,MKD
898,0,MKD
899,0.028205825,MKD
900,1.3419969,MKD
901,0.11351115,MKD
902,0.00018495106,MKD
903,0.058581248,MKD
904,0,MKD
905,0,MKD
906,0,MKD
907,0,MKD
908,0,MKD
909,0,MKD
910,0,MKD
911,0.11865138,MKD
912,0.0035992472,MKD
913,0.14990388,MKD
914,0.035966694,MKD
915,0,MKD
916,1.5033258,MKD
917,0.02168251,MKD
918,0,MKD
919,0,MKD
920,0,MKD
921,0.96845967,MKD
922,0,MKD
923,0.027518265,MKD
924,0.010790843,MKD
925,0,MKD
926,0,MKD
927,0.047114246,MKD
928,5.7660294,MKD
929,0,MKD
930,0.002615876,MKD
931,0.00083652994,MKD
932,0.003519352,MKD
933,0,MKD
934,0.0013499749,MKD
935,0.0035231828,MKD
936,0,MKD
937,0,MKD
938,0.23904465,MKD
939,0,MKD
940,0,MKD
941,0,MKD
942,0,MKD
943,0.008059367,MKD
944,0.17948762,MKD
945,0.31759706,MKD
946,0,MKD
947,0,MKD
948,0,MKD
949,0.08894137,MKD
950,0.1131417,MKD
951,0.01387853,MKD
952,8.492018e-05,MKD
953,0.27866086,MKD
954,0,MKD
955,0,MKD
956,2.3583224,MKD
957,0.0017274193,MKD
958,0.0013032253,MKD
959,0.9425589,MKD
960,0.8879366,MKD
961,0,MKD
962,0,MKD
963,0,MKD
964,0.0075739077,MKD
965,0,MKD
966,0.053257495,MKD
967,0,MKD
968,0.21133555,MKD
969,0.05137257,MKD
970,0.0011187457,MKD
971,0.00041136736,MKD
972,0,MKD
973,0.0006955359,MKD
974,0.0037906799,MKD
975,0.0017568935,MKD
976,0,MKD
977,0.0027489462,MKD
978,0.011407016,MKD
979,0,MKD
980,0.027683323,MKD
981,0,MKD
982,0.0035450163,MKD
983,0.034636553,MKD
984,5.3031486e-05,MKD
985,3.45407e-05,MKD
986,0.0034070814,MKD
987,0,MKD
988,0,MKD
989,0,MKD
990,8.425497e-05,MKD
991,0.006330385,MKD
992,0,MKD
993,0.0011879686,MKD
994,0,MKD
995,0,MKD
996,0,MKD
997,0,MKD
998,0,MKD
999,0,MKD
1000,0.0009466975,MKD
1001,0.00536527,MKD
1002,0,MKD
1003,0,MKD
1004,0.0056600072,MKD
1005,0,MKD
1006,0,MKD
1007,0.008989395,MKD
1008,0,MKD
1009,0,MKD
1010,0,MKD
1011,0,MKD
1012,0.0014545581,MKD
1013,0.23895775,MKD
1014,0.9074921,MKD
1015,0.0026931108,MKD
1016,0.0034260405,MKD
1017,0.026161637,MKD
1018,0.003478047,MKD
1019,0.076193355,MKD
1020,0.000299401,MKD
1021,4.2118776e-05,MKD
1022,0,MKD
1023,0,MKD
1024,0,MKD
1025,0.00967787,MKD
1026,0,MKD
1027,0.0014637144,MKD
1028,0.019066473,MKD
1029,0.19969755,MKD
1030,0.37203234,MKD
1031,0.035934176,MKD
1032,0,MKD
1033,0,MKD
1034,0.024667865,MKD
1035,6.735033,MKD
1036,0.0047607888,MKD
1037,0.7255801,MKD
1038,0.032855302,MKD
1039,0.083710015,MKD
1040,0.592018,MKD
1041,0.31080842,MKD
1042,0.043408725,MKD
1043,0.23117545,MKD
1044,0.3012719,MKD
1045,0.13926171,MKD
1046,0.2123461,MKD
1047,0,MKD
1048,0.8995645,MKD
1049,0.034661137,MKD
1050,0.06086843,MKD
1051,0.1797083,MKD
1052,0,MKD
1053,0,MKD
1054,0.013010468,MKD
1055,0,MKD
1056,0.021423973,MKD
1057,0.0003027663,MKD
1058,0,MKD
1059,0.16923575,MKD
1060,0.0048469645,MKD
1061,2.64026,MKD
1062,0,MKD
1063,0.6011117,MKD
1064,0.07433199,MKD
1065,0.036795672,MKD
1066,0,MKD
1067,2.006755,MKD
1068,0,MKD
1069,0.036695287,MKD
1070,0.07121733,MKD
1071,0,MKD
1072,0.90714484,MKD
1073,0,MKD
1074,0,MKD
1075,0,MKD
1076,0,MKD
1077,0,MKD
1078,0.007306646,MKD
1079,0.007853993,MKD
1080,0.0039204983,MKD
1081,0.0011595156,MKD
1082,0,MKD
1083,0.18363866,MKD
1084,0.06331132,MKD
1085,0.0009525759,MKD
1086,8.583939,MKD
1087,0,MKD
1088,0,MKD
1089,0.033274785,MKD
1090,0.14560038,MKD
1091,0,MKD
1092,0.07300345,MKD
1093,0.5472536,MKD
1094,0.069391355,MKD
1095,0.01008718,MKD
1096,0.09283914,MKD
1097,0.27089128,MKD
1098,0.053875472,MKD
1099,0.009535662,MKD
1100,0.1371302,MKD
1101,0,MKD
1102,0.00016881606,MKD
1103,0.005437944,MKD
1104,0.02619089,MKD
1105,0.016760167,MKD
1106,0.0013035361,MKD
1107,0,MKD
1108,1.3002858,MKD
1109,0.21496508,MKD
1110,5.6930776,MKD
1111,0.0018779114,MKD
1112,0.020371985,MKD
1113,0.35008636,MKD
1114,0.7399615,MKD
1115,0.8907918,MKD
1116,0.5717886,MKD
1117,0.13788211,MKD
1118,0.5291682,MKD
1119,0.17200842,MKD
1120,0,MKD
1121,0,MKD
1122,0,MKD
1123,6.8919744,MKD
1124,0.05227297,MKD
1125,0,MKD
1126,0,MKD
1127,0.006088427,MKD
1128,0.02424198,MKD
1129,0.016079843,MKD
1130,0.0030874829,MKD
1131,0.04828358,MKD
1132,0.013426061,MKD
1133,0.0032036563,MKD
1134,0.0013979148,MKD
1135,0.044276334,MKD
1136,0.06380881,MKD
1137,1.8884424,MKD
1138,10.308047,MKD
1139,4.4708405,MKD
1140,0.09082936,MKD
1141,0.04753019,MKD
1142,0.09869661,MKD
1143,0.089294285,MKD
1144,0,MKD
1145,0.02240379,MKD
1146,0,MKD
1147,0.028129775,MKD
1148,0.18637612,MKD
1149,0.022863038,MKD
1150,0.5895444,MKD
1151,0,MKD
1152,0,MKD
1153,0,MKD
1154,0.000837263,MKD
1155,2.417369,MKD
1156,12.266634,MKD
1157,3.8627234,MKD
1158,0.12599067,MKD
1159,0.10271441,MKD
1160,0.19414987,MKD
1161,0.27440304,MKD
1162,0,MKD
1163,0,MKD
1164,0.59517527,MKD
1165,0.4502726,MKD
1166,0.1115006,MKD
1167,0.0049351794,MKD
1168,0.083945096,MKD
1169,0.030887444,MKD
1170,0.525612,MKD
1171,0.0017390151,MKD
1172,1.3103728,MKD
1173,0,MKD
1174,0,MKD
1175,0.98617446,MKD
1176,0,MKD
1177,0.06318424,MKD
1178,0.53235245,MKD
1179,0,MKD
1180,0,MKD
1181,0,MKD
1182,0.64914525,MKD
1183,0,MKD
1184,0,MKD
1185,0,MKD
1186,0,MKD
1187,0,MKD
1188,0,MKD
1189,0,MKD
1190,0,MKD
1191,0.37771937,MKD
1192,0,MKD
1193,0.11336323,MKD
1194,0.16776246,MKD
1195,0.0269156,MKD
1196,0.6666245,MKD
1197,0.005138471,MKD
1198,0.08491789,MKD
1199,1.2047787,MKD
1200,0,MKD
1201,0.008142709,MKD
1202,0.18685958,MKD
1203,0.017590344,MKD
1204,0,MKD
1205,0,MKD
1206,0,MKD
1207,0.015262735,MKD
1208,0,MKD
1209,0.13307184,MKD
1210,1.4514517,MKD
1211,0.3049739,MKD
1212,0.27880606,MKD
1213,0,MKD
1214,0.06440791,MKD
1215,0.36107415,MKD
1216,0.2909702,MKD
1217,0.003004199,MKD
1218,0,MKD
1219,0.03508288,MKD
1220,0,MKD
1221,0.14804806,MKD
1222,0.036973033,MKD
1223,0.005485175,MKD
1224,2.3288684,MKD
1225,0.6999085,MKD
1226,0,MKD
1227,0,MKD
1228,0,MKD
1229,0,MKD
1230,0,MKD
1231,0,MKD
1232,0.026970167,MKD
1233,0.11587533,MKD
1234,0,MKD
1235,1.9184607,MKD
1236,1.6791872,MKD
1237,0.053451184,MKD
1238,3.6829605,MKD
1239,0.62453073,MKD
1240,3.960548,MKD
1241,0.46791792,MKD
1242,0,MKD
1243,0.18942358,MKD
1244,0.66213673,MKD
1245,0,MKD
1246,0,MKD
1247,0.42173254,MKD
1248,0,MKD
1249,5.417526,MKD
1250,0.65494853,MKD
1251,0.13353342,MKD
1252,22.400764,MKD
1253,0.3284579,MKD
1254,0.39491445,MKD
1255,0.30749744,MKD
1256,3.4173455,MKD
1257,0.29720643,MKD
1258,0,MKD
1259,0,MKD
1260,0,MKD
1261,0,MKD
1262,0,MKD
1263,0,MKD
1264,0,MKD
1265,0,MKD
1266,0.40122995,MKD
1267,0,MKD
1268,0,MKD
1269,0.29953414,MKD
1270,0.013331221,MKD
1271,0,MKD
1272,0.010421591,MKD
1273,0,MKD
1274,0.5495297,MKD
1275,0.06323807,MKD
1276,0.3053442,MKD
1277,0,MKD
1278,0,MKD
1279,0.13184589,MKD
1280,0,MKD
1281,0.569741,MKD
1282,1.0577929,MKD
1283,0,MKD
1284,0.65927655,MKD
1285,0.10244159,MKD
1286,0.009848373,MKD
1287,40.837734,MKD
1288,0.009640499,MKD
1289,0,MKD
1290,0.24109071,MKD
1291,0.07399543,MKD
1292,0.051664565,MKD
1293,1.914424,MKD
1294,4.13827,MKD
1295,0.17784938,MKD
1296,0.011386852,MKD
1297,0,MKD
1298,0,MKD
1299,1.6045394,MKD
1300,1.2975979,MKD
1301,1.4479524,MKD
1302,0.2540132,MKD
1303,0.40890414,MKD
1304,0.027681824,MKD
1305,0.32312965,MKD
1306,0.037597235,MKD
1307,0.009632163,MKD
1308,4.0970116,MKD
1309,0,MKD
1310,0.18244459,MKD
1311,0,MKD
1312,0.042832926,MKD
1313,0.1417632,MKD
1314,0.23929982,MKD
1315,0,MKD
1316,0.004542236,MKD
1317,0.037027843,MKD
1318,0.0025561824,MKD
1319,0,MKD
1320,0.062025476,MKD
1321,0.025131594,MKD
1322,0,MKD
1323,0.010115228,MKD
1324,0.16884036,MKD
1325,0,MKD
1326,0.18294843,MKD
1327,0.2596467,MKD
1328,0.14058639,MKD
1329,1.0791049,MKD
1330,1.5089387,MKD
1331,1.9734217,MKD
1332,1.8114558,MKD
1333,0.5281465,MKD
1334,3.6802638,MKD
1335,0.6052214,MKD
1336,41.966927,MKD
1337,4.9088387,MKD
1338,1.5307935,MKD
1339,4.4885497,MKD
1340,0.7725218,MKD
1341,0.4352314,MKD
1342,0.33307424,MKD
1343,0.19916317,MKD
1344,0.76627237,MKD
1345,0.40503845,MKD
1346,0.2690046,MKD
1347,2.0947452,MKD
1348,4.6416855,MKD
1349,7.029817,MKD
1350,10.081725,MKD
1351,16.017527,MKD
1352,40.098343,MKD
1353,41.78099,MKD
1354,3.1917012,MKD
1355,3.285378,MKD
1356,0.44971505,MKD
1357,6.7593865,MKD
1358,8.513217,MKD
1359,0.03988455,MKD
1360,0.07655248,MKD
1361,0.54113203,MKD
1362,0.20218873,MKD
1363,1.307263,MKD
1364,0.29887772,MKD
1365,0.9350464,MKD
1366,3.794178,MKD
1367,0.56732655,MKD
1368,2.0687973,MKD
1369,2.6421854,MKD
1370,1.0272931,MKD
1371,0.37447006,MKD
1372,0.21602847,MKD
1373,0.10822572,MKD
1374,0.8130231,MKD
1375,0.75847185,MKD
1376,0.05061528,MKD
1377,4.9748673,MKD
1378,0.596931,MKD
1379,4.461579,MKD
1380,18.215904,MKD
1381,0,MKD
1382,0,MKD
1383,0,MKD
1384,2.0611887,MKD
1385,0.92451215,MKD
1386,0.70464367,MKD
1387,0,MKD
1388,0.002194472,MKD
1389,0,MKD
1390,0,MKD
1391,0,MKD
1392,0,MKD
1393,0,MKD
1394,0,MKD
1395,0,MKD
1396,0.9922479,MKD
1397,0.01498341,MKD
1398,0.04426468,MKD
1399,0.011877113,MKD
1400,0.014557067,MKD
1401,1.9915364,MKD
1402,0,MKD
1403,43.321068,MKD
1404,2.995031,MKD
1405,0.06678902,MKD
1406,0.064112864,MKD
1407,0.0096602095,MKD
1408,0.05211033,MKD
1409,7.9658003,MKD
1410,0.31370452,MKD
1411,14.766971,MKD
1412,1.0243944,MKD
1413,12.59436,MKD
1414,19.314116,MKD
1415,0,MKD
1416,0.46639916,MKD
1417,1.2241145,MKD
1418,0.0050319093,MKD
1419,3.2458403,MKD
1420,0.016786369,MKD
1421,0.0019035462,MKD
1422,0.084236085,MKD
1423,0.0065887584,MKD
1424,1.0764239,MKD
1425,0.0008585359,MKD
1426,0.065746844,MKD
1427,0.00029337325,MKD
1428,0.002264252,MKD
1429,0.0050298586,MKD
1430,0.040333103,MKD
1431,0.24011944,MKD
1432,0.068237096,MKD
1433,0.07160768,MKD
1434,0,MKD
1435,0,MKD
1436,0.008085054,MKD
1437,0,MKD
1438,0,MKD
1439,0.026748367,MKD
1440,0,MKD
1441,0,MKD
1442,0.014432943,MKD
1443,0.017587679,MKD
1444,0,MKD
1445,0.12890472,MKD
1446,0.51434296,MKD
1447,0,MKD
1448,0,MKD
1449,0,MKD
1450,0,MKD
1451,0,MKD
1452,0,MKD
1453,0,MKD
1454,0,MKD
1455,0,MKD
1456,1.2672099,MKD
1457,0,MKD
1458,0,MKD
1459,0.046152722,MKD
1460,0.019128118,MKD
1461,0.0011503081,MKD
1462,0.0015241449,MKD
1463,46.041958,MKD
1464,0,MKD
1465,5.310352,MKD
1466,5.421629,MKD
1467,0,MKD
1468,0.0050355317,MKD
1469,24.991964,MKD
1470,11.888307,MKD
1471,9.243254,MKD
1472,1.5413607,MKD
1473,2.863113,MKD
1474,0.09174239,MKD
1475,4.7958283,MKD
1476,0.059352793,MKD
1477,1.164584,MKD
1478,1.8266231,MKD
1479,0,MKD
1480,0.117311105,MKD
1481,0.0008843012,MKD
1482,0,MKD
1483,0.015146681,MKD
1484,0,MKD
1485,0.00015623796,MKD
1486,0.027887484,MKD
1487,0.0013106839,MKD
1488,0,MKD
1489,0.20451611,MKD
1490,0,MKD
1491,33.023746,MKD
1492,0.05199979,MKD
1493,0.033214513,MKD
1494,0.035219062,MKD
1495,0.4528887,MKD
1496,21.255327,MKD
1497,1.7581776,MKD
1498,3.1038313,MKD
1499,0.43639374,MKD
1500,0.25943685,MKD
1501,0.58955413,MKD
1502,0.012448201,MKD
1503,4.0659246,MKD
1504,3.8960843,MKD
1505,0.022398176,MKD
1506,0.0022153726,MKD
1507,4.9656186,MKD
1508,0.08570679,MKD
1509,0,MKD
1510,0.30050644,MKD
1511,5.7056203,MKD
1512,0.07996684,MKD
1513,0.011714298,MKD
1514,0.0732772,MKD
1515,1.7055978,MKD
1516,0.3941078,MKD
1517,0,MKD
1518,0,MKD
1519,0.008599698,MKD
1520,2.7857738,MKD
1521,0,MKD
1522,0,MKD
1523,0.00046692244,MKD
1524,0.007312587,MKD
1525,0.005679923,MKD
1526,0,MKD
1527,0.0012809352,MKD
1528,0.11235613,MKD
1529,0.18931185,MKD
1530,0,MKD
1531,0.014134818,MKD
1532,0,MKD
1533,0,MKD
1534,0.053138856,MKD
1535,0.0032470638,MKD
1536,0,MKD
1537,0,MKD
1538,24.81833,MKD
1539,0,MKD
1540,0.40602073,MKD
1541,0.014860385,MKD
1542,0,MKD
1543,0.007477987,MKD
1544,0.014366539,MKD
1545,1.563888,MKD
1546,0,MKD
1547,0.9171646,MKD
1548,0,MKD
1549,0.367827,MKD
1550,0.033614118,MKD
1551,1.303953,MKD
1552,0.11349154,MKD
1553,0.14939107,MKD
1554,0,MKD
1555,0.012326886,MKD
1556,0.005901173,MKD
1557,0.988067,MKD
1558,0.030349659,MKD
1559,3.7465272,MKD
1560,0.20291667,MKD
1561,27.470085,MKD
1562,0,MKD
1563,0.032907445,MKD
1564,0,MKD
1565,0.012622143,MKD
1566,0,MKD
1567,1.3640336,MKD
1568,0.9161911,MKD
1569,0,MKD
1570,0,MKD
1571,0,MKD
1572,0,MKD
1573,0,MKD
1574,0,MKD
1575,0.35735676,MKD
1576,0,MKD
1577,0,MKD
1578,0,MKD
1579,0,MKD
1580,0.04048708,MKD
1581,0,MKD
1582,0,MKD
1583,0.0033432513,MKD
1584,0,MKD
1585,0,MKD
1586,0.21583843,MKD
1587,0,MKD
1588,0,MKD
1589,0,MKD
1590,0,MKD
1591,0,MKD
1592,0,MKD
1593,0.0007104189,MKD
1594,0.00024725526,MKD
1595,0.008206924,MKD
1596,0.0036609524,MKD
1597,0.02312972,MKD
1598,0,MKD
1599,0.059131853,MKD
1600,0.3418226,MKD
1601,0.1160628,MKD
1602,0,MKD
1603,0.0022543448,MKD
1604,0.061523795,MKD
1605,0,MKD
1606,0.0006260207,MKD
1607,0.0030508009,MKD
1608,0.12007251,MKD
